text,emotion,label_id
뉴스에서 노후 준비에 필요한 금액이 얼마다라고 얘기하는데 그 돈을 준비할 수 있을지 확신이 없으니 불안해.,anxiety,2
아이고 다리가 아프네. 팔도 뻐근하고.,sad,1
나 아무래도 직장을 옮겨야 하나 봐. 지금 있는 곳은 너무 외로워.,neutral,4
와이프가 바람이 난 것 같아 속상하고 가슴이 아파.,neutral,4
여자친구가 연락이 안 되네.,anxiety,2
은퇴하면 귀농을 하고 싶다고 아내가 얘기해.,anxiety,2
결혼식을 무사히 치러서 다행이야.,joy,0
결혼한 딸이 아직 나와 남편에게 경제적으로 손을 벌려서 영 성가셔.,anger,3
아내가 이제 건강해져서 여행도 다니고 있어. 그런 모습을 보는 것이 참 기뻐.,joy,0
친한 친구로부터 나를 신뢰한다는 칭찬을 들어서 기분이 좋아.,joy,0
아이가 학교에서 친구랑 싸웠다고 그러는데 이런 일이 처음이라서 내가 어떻게 해야 할지 당황스러워.,neutral,4
오늘 저녁 중요한 일정이 있는데 오후에 팀장이 갑자기 새로운 일을 시켰어.,joy,0
엊그제 사무실에서 갑자기 스트레스받는 일이 있었거든. 그러면서 갑자기 위가 꼬이듯이 너무 아팠어.,joy,0
평생 옥이야 금이야 키워온 내 자식들이지만 다 크고 나면 나 몰라라 할까 내심 불안해지네.,anxiety,2
남편이 은퇴하고 싶다고 해서 통장 잔고를 봤더니 한숨만 나오네.,anxiety,2
올해 안에는 결혼을 할 수 있을 거 같아.,joy,0
남자친구가 결혼하자고 프러포즈했는데 난 잘 모르겠어.,anxiety,2
연애하는데도 우울해.,sad,1
친구가 은근히 나를 무시해서 화가 나. 친구 관계를 끊어야 할까?,anger,3
내가 좋아하는 일을 찾아내서 기뻐.,joy,0
아빠는 술만 마시면 엄마에게 폭력적이고 나한테는 술을 따르라고 해. 너무 무섭고 싫어.,anger,3
이번 건강 검진 결과가 안 좋아서 큰 충격을 받았네.,neutral,4
이번에 서류 제출한 곳도 탈락이래. 취업이 이렇게 힘들 줄 몰랐어.,sad,1
난 대인관계에 느긋한 편이야.,joy,0
부모님 드시라고 홍삼을 사 드렸는데 남동생이 그걸 반이나 먹어버렸어.,sad,1
남자친구한테 아침에 연락이 없길래 전화해 봤더니 밤새 게임을 하느라 늦잠 자서 지각했대.,neutral,4
중년의 끝자락인데도 아직 노후 준비를 하나도 못 했어.,anxiety,2
젊어서 여행을 많이 다닐 걸 하는 후회가 들어.,sad,1
아내가 임신했는데 당황스럽고 혼란스러워.,anxiety,2
잡곡밥을 자주 해 먹고 싶은데 남편이 싫어해.,anger,3
이번 주가 회사채용 합격 발표이야. 나도 불안한데 집에서 더 안달이야.,anger,3
부서 후배가 얼마 전부터 평소와 다르게 조금 냉소적으로 나를 대하는 것 같아.,anxiety,2
이력서를 제출했는데 연락이 오지 않아.,anxiety,2
남편하고 나하고 열심히 저축해서 남편이 은퇴해도 별걱정 없어.,joy,0
남편이 은퇴하고 우리 부부는 매일 아침 같이 등산을 하고 장도 같이 보러 다니고 여행계획도 세우고 해 요즘 너무 행복해.,joy,0
결혼 준비하면서 참 행복했는데 날짜가 다가올수록 초조해지고 불안해져.,anxiety,2
내 유튜브 채널에서 영심 할머니네 미용실을 홍보했더니 매출이 엄청나게 올랐대!,joy,0
내가 이번 승진 시험에 합격해서 과장으로 승진하게 되었어!,joy,0
취업해야 하는데 요즘 구직 자리가 많이 없어서 너무 슬퍼.,sad,1
오늘 너무 짜증 나.,anger,3
아니 대체 나랑 사귀기 전에 얼마나 많은 연애를 했길래 반응이 시원찮은지 모르겠어.,anger,3
내가 좋아하는 그녀에게 고백했는데 실패를 했어.,sad,1
나 요즘 너무 우울해.,sad,1
결혼까지 생각한 남자친구랑 헤어져서 마음이 힘드네.,sad,1
남자친구에게 명품 선물을 몇 번 받은 뒤로 언니가 점점 속물이 되어 가는 것 같아.,neutral,4
요즘 왜 내 아내가 나만 보면 자꾸 화만 내는지 너무 초조해.,anxiety,2
이번에 같이 퇴임하는 동료가 있는데 그 친구가 사는 아파트 매매가가 많이 올랐다고 해서 부럽네.,sad,1
엄마 친구 딸이 나와 동갑인데 그 아이는 이번에 취업했대. 엄마가 자꾸 그 아이와 비교하니 좌절감이 들어.,anger,3
딸이 나에게 왜 자신을 믿어주지 않았냐고 화를 냈어.,sad,1
직장 상사가 공금 횡령했어. 정말 구역질 난다.,anger,3
드디어 길었던 수험생 시절이 끝나고 공무원 최종 합격했어. 마음이 한결 편해.,joy,0
이번 달에 생활비를 다 써버려서 월세를 낼 돈이 없어. 집주인에게 어떻게 얘기를 해야 할지 조심스러워.,anxiety,2
아들이 내 병원비를 내려고 등록금 모은 적금을 깬 모양이야. 너무 미안하고 속상해.,neutral,4
요즘 부모님이 결혼은 언제 할 거냐고 자꾸 물어보셔. 사람을 소개해 주겠다고 하시질 않나.,anxiety,2
지난날보다 앞으로 살아갈 날이 더 많은 부부생활인데 계속 이렇게 살 거라고 생각하면 비통해.,sad,1
직장이 너무 멀어서 하루에 출퇴근만 버스로 왕복 네 시간이 걸려. 출퇴근 때문에 스트레스가 이만저만이 아니야.,anxiety,2
오늘 좋은 친구를 사귀어서 기분이 좋아.,joy,0
선생님은 내 성적에 관심이 없으신 것 같아서 외로워.,neutral,4
여자친구와 헤어져서 마음에 상처를 입었어.,neutral,4
어제 몸살이 났는지 열이 나고 힘들더군.,neutral,4
코로나 때문에 운동을 못 해서 살이 많이 쪘어. 코로나는 언제 끝나는 거야.,anger,3
나 정말 어떻게 해야 할지 모르겠어.,sad,1
직장 때려치우고 싶어. 다니기 싫어.,sad,1
어제 아내랑 좀 심하게 다투었어. 마음이 심란하고 심한 말 한 것이 후회돼.,sad,1
나 오늘 굉장히 기분이 좋아.,joy,0
요즘은 코로나 때문에 친구를 만나지 못해 일상이 너무 심심해.,anxiety,2
어떡하지? 어제 발주 건에 오타가 있었나 봐.,anxiety,2
상사가 회식 때마다 술에 취해서 추태를 부리는데 정말 보기가 힘들어.,anger,3
회사 동료가 본인이 맡을 업무를 안 하고 나한테 계속 미뤄.,anger,3
딸이 일명 어깨치기라고 하는 걸 당했나 봐. 상대방이 어떤 사과도 없이 지나쳤다며 화를 내는 거야.,neutral,4
내일이면 작년에 낳은 아기의 돌잔치야. 벌써 시간이 이렇게 지났다니 정말 흥분돼.,joy,0
엄마랑 길 가다가 엄마 친구를 만났는데 나보고 잘생겼다고 칭찬해 주셨어.,joy,0
우리 큰아이가 드디어 결혼을 하게 됐어.,joy,0
아들이 나보다 담임선생님을 더 따르는 것 같아서 질투가 나.,neutral,4
여자친구와 헤어져서 정말 슬퍼.,sad,1
할머니가 나보고 아빠가 죽은 게 내 탓이래. 기가 막힌다.,anger,3
나는 내 아이들이 희망을 가질 수 있게 해 주는 부모가 될 거야.,joy,0
오늘 하루가 너무 재미있었어!,joy,0
내가 노인정에 쑥떡을 만들어 갔는데 다들 맛있게 먹어줘서 기분이 좋아.,joy,0
왜 우리 회사는 사소한 업무를 내게만 전담하라고 지시할까? 정말 이해할 수 없고 화가 나.,anger,3
매일 여기저기 돈 내라는 고지서가 쌓이고 있어. 이번 달도 적자야!,anger,3
슈퍼마켓 총각에게 백만 원을 빌려줬던 것이 내 잘못이야.,neutral,4
친척분들이 연애 이야기를 꺼내시는데 그런 이야기 하기가 싫어.,anger,3
질투 나서 미치겠어.,neutral,4
그렇게 잘해줬는데 왜 내 마음을 몰라주는지 모르겠어.,anger,3
몸살이 났어도 아침을 정성껏 챙겨줬는데 남편이 글쎄 짜증 나게도 반찬 투정을 하네.,anger,3
요즘 직장생활이 너무 편하고 좋은 것 같아!,joy,0
여자친구가 높은 계단에서 미끄러지는 것을 받느라 내 팔이 부러졌어.,neutral,4
노년기에 건강해도 돈이 없으니 소외된 느낌이다.,neutral,4
부모님이 내 처지도 생각하지 않고 자꾸 결혼을 강요하는 게 너무 화가 나.,anger,3
내일 자기소개서를 내는 날인데 아직 못 썼어.,anger,3
사십 때까지 크게 아픈 적도 없고 몸무게도 표준으로 건강 문제로 걱정해 본 적이 없어.,joy,0
우리 마을은 텃세가 전혀 없어. 새로운 이주민들이 와도 모두 잘 어울리는 게 우리 마을 사람들의 장점이야.,joy,0
이 세상에서 나만 연애도 못 하고 결혼도 못 하고 지내는 것 같아.,sad,1
내 친구가 오늘 취직했대. 나도 회사 다니고 싶어.,anxiety,2
오늘 친한 친구들과 생일 파티를 했어.,joy,0
내가 좋아하는 친구가 나를 알아봐서 정말 기분이 좋았어.,joy,0
취업이 정말 안 돼. 이번에도 불합격하니까 뭔가 정신이 마비된 기분이야.,sad,1
난 항상 건강하다고 자부하며 살고 있는데 요즘 들어 몸살이 자주 오는 것 같아 혼란스러워.,anxiety,2
나는 정말 여자 마음을 잘 모르는 것 같아.,anxiety,2
튀김을 많이 먹어서 걱정이야.,neutral,4
자궁에 혹이 있어서 수술을 해야 하는지 상담하려고 여러 병원에 다녔는데 진단이 다 틀린 거야.,anxiety,2
회사에서 이번 상반기 고과평가가 발표됐어. 상반기에 큰 프로젝트도 성공적으로 끝냈는데 낮은 고과를 받아 실망스러워.,sad,1
내 옆에 있는 다른 팀 사람이 자꾸 자기 업무를 부탁해서 짜증이 나.,anger,3
남자친구가 바람을 피우고 있었어. 징그러워 정말.,sad,1
아무도 내 말을 들어주질 않아. 혼자 말하는 기분이야.,neutral,4
내일 고등학교 친구들이랑 만나기로 했어. 오랜만에 만나지만 편안한 마음이 들어.,joy,0
요즘 연애하기 너무 어려운 거 같아.,sad,1
부모님 시부모님이 아이를 꼭 만들어야 한다고 하더라고. 나는 아이를 당장 만들고 싶지 않은데 스트레스야.,anxiety,2
여자친구가 생겨서 기뻐.,joy,0
내 생일에 좋아하는 배우한테 생일 축하한다는 메시지를 받았어.,joy,0
친구들이랑 잘 화해했어.,joy,0
이번 프로젝트는 내가 옳아. 김 부장은 틀렸어. 지난번에도 그랬지만 이번에는 내가 확실해.,joy,0
아이를 유산해서 너무 슬퍼.,sad,1
아내가 출산할 때 같이 있어 주지 못한 게 너무 슬퍼.,sad,1
우리 학교 친구들이 이번에 나를 학생회 대표로 뽑아주면 좋겠어.,anger,3
내가 연애에 너무 방어적인 사람이래.,anger,3
요즘 힘이 없네.,sad,1
친구랑 다투고 나서 내가 먼저 사과를 했는데 답장이 안 와.,anger,3
요즘 주말이 매우 좋아.,joy,0
이제 친구들 만나는 게 의미 없이 느껴져. 만나서 뭐 하지 싶어.,sad,1
큰아들과는 진로에 관해 이야기 나누었어. 본인이 하고 싶은 일이 확실하게 있었어.,joy,0
연애는 해서 뭐해? 어차피 결혼도 못 할 텐데.,sad,1
남편은 매일 야근이라 난 항상 집에 혼자 있고 끝없는 집안일은 정말 지긋지긋해. 결혼은 정말 괴로운 현실이야.,neutral,4
아내는 나에게 한 번도 사랑한다고 한 적이 없어. 나를 사랑한 적이 없는 거 같다는 생각에 너무 슬퍼.,sad,1
아니 도대체 요즘 애들은 왜 이리 말을 안 듣는 거야.,anger,3
나 평생 전세 살았잖아. 근데 최근에 작은 집을 내 명의로 사서 정말 기뻐.,joy,0
진로 걱정에 잠이 오지 않아. 밥도 맛이 없고 모든 것이 마비된 느낌이야.,sad,1
이번에 결혼이 취소되었어.,anger,3
요즘 연애를 못 하겠어.,neutral,4
다른 사람들이 소셜 네트워크 서비스에 올린 글이나 사진들을 보면 나만 재미없게 사는 것 같아.,neutral,4
부모님께서 주신 용돈 벌써 다 썼어. 남은 한 달을 어떻게 버텨야 할지 걱정돼.,neutral,4
남자친구가 안 씻는지 몸이랑 머리에서 고약한 냄새가 나.,anger,3
최근 결혼 문제로 남자친구와 갈등이 생겼어.,anger,3
어제 내가 한 실수 때문에 친구에게 정말 미안해.,neutral,4
혼수 준비를 다시 했으면 좋겠어. 정말 후회돼.,sad,1
딸이 집을 나가 버렸어. 내가 도대체 어떻게 해야 해?,anger,3
역시 염세적인 사람은 대인관계 형성에 의욕이 없나 봐. 날 너무 힘들게 해.,sad,1
새 직장을 구하고 있는데 머리가 너무 복잡하고 걱정이 돼.,anxiety,2
결혼한 지 좀 시간이 지나니까 안정감을 느끼고 살고 있어.,joy,0
아내도 애들도 다 필요 없다는 생각이 들어.,sad,1
내가 쓰려고 방학 동안 열심히 만든 털모자를 엄마가 사촌 동생에게 줘버려서 속상해.,neutral,4
요즘 모두 나를 무시하는 것 같은 기분이 들어.,neutral,4
이번 승진에서 탈락했어. 나도 그동안 진짜 열심히 일했는데.,sad,1
요즘 회사 부도 위기로 불안한 나날을 보내고 있어.,anxiety,2
나는 정말 열심히 노력했는데 우리 부모님은 인정해 주지 않고 기대만 하는 것 같아서 속상해.,anger,3
직장에서 고객 응대 업무를 하고 있는데 고객이 나를 스트레스받게 해.,anger,3
너 심장이 마비된 기분을 느껴봤어?,sad,1
초등학교 때부터 시작된 가정폭력에서 벗어나고 싶어 우울해.,sad,1
아내가 불면증 때문에 밤에 잠을 못 자서 걱정이야.,anxiety,2
어제 주가지수가 폭락해서 어찌할 바를 모르겠네.,anxiety,2
젊었을 때 더 적극적으로 살아갈 걸 하고 후회가 돼.,sad,1
오늘 토익 시험을 봤는데 스스로가 한심해 죽겠어.,neutral,4
수입은 항상 일정한데 지출은 점점 더 커져서 나에게 화가 나.,anger,3
오늘 무슨 날인지 알아?,joy,0
어젯밤에 전화 받고 정신이 마비된 기분이야.,sad,1
요즘 건강 때문에 걱정이 많아.,sad,1
나는 이 나이 먹고서도 연애해 본 적이 한 번도 없어.,joy,0
아까 친구를 만났는데 화가 많이 나네.,anger,3
매일 새로운 친구를 만나는 약속을 하는 게 너무 즐거워!,joy,0
요번에 중간고사를 잘 쳤다고 부모님께서 용돈을 올려 주셨어. 그 용돈으로 뭘 할지 고민이야.,joy,0
그 신입은 일이 서툴러도 너무 서툴러. 아니 그럼 눈치라도 있던가.,anger,3
왜 다들 부모가 되는 것에 큰 의미를 두는지 알겠어.,joy,0
평소에 그토록 칭찬에 인색한 부서장께서 오늘 팀원들 앞에서 내 칭찬을 하는 거야.,joy,0
어머님이 아이를 안자마자 젖을 안 물려서 힘이 없다고 했어. 태어나자마자 어떻게 젖을 물리고 힘을 내겠어. 진짜 다 필요 없어. 어머님 때문에 이혼할 거야.,anger,3
오빠가 심한 말을 했어. 근데 그 말을 한 걸 후회하지 않아.,sad,1
서른 넘으니까 주변에서 결혼하라고 성화인데 요즘 같은 세상에 꼭 결혼할 필요가 있나 싶어.,sad,1
아버지께서 돌아가셨어. 이제 효도 좀 할 수 있으려나 했는데.,sad,1
결혼하니 내 생활이 너무 없어.,sad,1
면접이 얼마 남지 않아 걱정이야.,anxiety,2
이번에 입사한 후배 가르치는 게 상당히 성가시네.,anger,3
